timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,race|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|race|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-21 15:28:01.023319,3,True,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,RandomForestClassifier,"['sex', 'race']",0.0753566666666666,0.1915933333333333,0.04211,0.15004,0.09824,0.21426,1.16091,0.7213799999999999,0.1386033333333333,0.3862400000000001,0.0,0.0,0.0156196049432219,0.0488344699928505,0.1492026451286,0.3265948518567999,0.6803525864068661,0.6737833333333333,0.78811,0.7264766666666667,0.0470857754603902,0.0470857754603902,0.4659188408738994,1.196688056719844,0.20133,0.30113,1.8402222222222546e-07,1.3230222222222195e-06,0.0,0.0,1.6820000000000374e-07,8.71199999999984e-07,6.049999999999482e-07,7.687999999999776e-07,3.30755555555555e-07,2.832200000000028e-06,0.0,0.0,4.23301818014931e-09,4.5268097060200425e-08,4.490135313034964e-07,1.4723325704813217e-06,1.0761528246777314e-07,1.2168888888887668e-07,0.0,4.108888888889681e-08,2.9706693605905435e-08,2.9706693605909945e-08,3.0814879110195774e-33,0.0,0.0,0.0
2023-03-21 15:27:56.973901,3,True,Compas Dataset,No Bias Mitigation,LogisticRegression,RandomForestClassifier,"['sex', 'race']",0.24695,0.17254,0.15543,0.13038,0.2587,0.1954399999999999,1.44883,0.7409500000000001,0.30979,0.34962,0.12596,0.01183,0.0411318523425775,0.0445464314476391,0.3707541851822269,0.2998237187835653,0.6812804453723033,0.67517,0.78682,0.72673,0.0660479648847029,0.0660479648847028,0.5713985085102149,1.5000959714770892,0.2342,0.37345,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,3.0814879110195774e-33,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:27:56.124064,3,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,RandomForestClassifier,"['race', 'sex']",0.02058,0.0101,0.03977,0.03205,0.10149,0.08593,0.7394,0.76625,0.35245,0.30505,0.03178,0.01766,0.0226041910439122,0.010451996360419,0.3019210741585176,0.2662441642685145,0.7515737755258712,0.48596,0.7244,0.5817,0.0246702381180546,0.0246702381180545,0.5469673802290422,0.2450247463941891,0.11315,0.0585,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,1.9259299443872363e-34,0.0
2023-03-21 15:27:52.169665,3,True,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,RandomForestClassifier,"['race', 'sex']",0.00243,0.01357,0.0151,0.02986,0.07559,0.0323,0.52193,0.76493,0.91595,0.30731,0.01013,0.01274,0.0168373171101018,0.0039282712021067,0.6502161454527627,0.2679734229979967,0.8206663595885152,0.72254,0.40245,0.51696,0.0166548995808946,0.0166548995808946,0.8151953291979509,0.1016493877327763,0.03384,0.01562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0
2023-03-21 15:27:48.343352,3,True,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,RandomForestClassifier,"['race', 'sex']",0.0330266666666666,0.0107366666666666,0.04124,0.0342,0.0974999999999999,0.04103,0.4466933333333333,0.7253066666666667,1.2390433333333333,0.3788033333333333,0.0,0.0,0.0217158898138716,0.0049907861231322,0.8059636547153101,0.3211876298681183,0.8192333282153642,0.7008866666666668,0.42198,0.5267933333333333,0.0212128153665622,0.0212128153665622,1.074509301369227,0.134579273796368,0.0808233333333333,0.0488266666666666,7.754288888888896e-06,1.8464888888888888e-06,2.401166666666668e-05,5.379200000000002e-06,1.3048666666666742e-06,6.048000000000023e-07,3.319215555555542e-05,2.8613355555555225e-05,0.0008455824888888,0.0001042194888888,0.0,0.0,6.450659532624388e-08,9.016659894264022e-09,0.0001675378407372,5.462674322725307e-05,6.810338243280343e-08,2.75755555555536e-07,1.4792000000000309e-06,1.143088888888873e-06,8.263526060651212e-08,8.2635260606505e-08,0.0003950125439912,2.63473843347996e-06,6.22542222222224e-06,1.96628888888889e-06
2023-03-21 15:27:32.671645,3,True,Adult Dataset,No Bias Mitigation,LogisticRegression,RandomForestClassifier,"['race', 'sex']",0.14665,0.04689,0.2131299999999999,0.05718,0.1738499999999999,0.07954,0.1760199999999999,0.51515,4.68105,0.94117,0.10732,0.04053,0.0387216920727513,0.0096741876296539,1.737135574862459,0.6632933139205804,0.8283433133732535,0.71859,0.4604,0.56122,0.0403419029731581,0.0403419029731582,1.9272562808676048,0.2171900077043067,0.23316,0.15922,0.0,4.814824860968091e-35,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:27:29.097743,3,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['sex', 'race']",0.02303,0.01396,0.04233,0.00101,0.00291,0.04158,1.00553,0.92501,0.0055,0.08107,0.05289,0.15101,0.0004634452139475,0.0094771398505256,0.005516706742612,0.077953256088025,0.672929714683368,0.70053,0.6860500000000002,0.69321,0.0113105814179292,0.0113105814179292,0.1134612621596792,0.1313024742685282,0.13798,0.03836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,2.938735877055719e-39,0.0,7.52316384526264e-37,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,0.0,3.009265538105056e-36,0.0,1.9259299443872363e-34,0.0,0.0,0.0
2023-03-21 15:27:28.079093,3,True,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['sex', 'race']",0.01136,0.04051,0.02813,0.0287299999999999,0.01443,0.06754,1.02325,0.89879,0.02272,0.11261,0.06054,0.13779,0.0022939811687246,0.0153944199646581,0.0229801495590041,0.106707842607494,0.6771050800278356,0.67299,0.77907,0.72216,0.0158375258902191,0.0158375258902191,0.1252368945470985,0.2165318285697804,0.07918,0.0558499999999999,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,0.0,0.0,3.009265538105056e-36,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35
2023-03-21 15:27:27.002662,3,True,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['sex', 'race']",0.07574,0.1935399999999999,0.04044,0.15338,0.09853,0.21665,1.16146,0.71875,0.13901,0.39131,0.0,0.0,0.0156656104764768,0.0493799180520385,0.1496764665777258,0.3302469635471149,0.6819763395963814,0.67514,0.7894099999999998,0.72781,0.0483556896011513,0.0483556896011513,0.4600219395721126,1.137896677837841,0.20133,0.29233,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:27:24.001933,3,True,Compas Dataset,No Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['sex', 'race']",0.24695,0.17254,0.15543,0.13038,0.2587,0.1954399999999999,1.44883,0.7409500000000001,0.30979,0.34962,0.12596,0.01183,0.0411318523425775,0.0445464314476391,0.3707541851822269,0.2998237187835653,0.6812804453723033,0.67517,0.78682,0.72673,0.0660479648847029,0.0660479648847028,0.5713985085102149,1.5000959714770892,0.2342,0.37345,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,3.0814879110195774e-33,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:27:23.168842,3,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['race', 'sex']",0.02058,0.0101,0.03977,0.03205,0.10149,0.08593,0.7394,0.76625,0.35245,0.30505,0.03178,0.01766,0.0226041910439122,0.010451996360419,0.3019210741585176,0.2662441642685145,0.7515737755258712,0.48596,0.7244,0.5817,0.0246702381180546,0.0246702381180545,0.5469673802290422,0.2450247463941891,0.11315,0.0585,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,1.9259299443872363e-34,0.0
2023-03-21 15:27:19.371833,3,True,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['race', 'sex']",0.00243,0.01357,0.0151,0.02986,0.07559,0.0323,0.52193,0.76493,0.91595,0.30731,0.01013,0.01274,0.0168373171101018,0.0039282712021067,0.6502161454527627,0.2679734229979967,0.8206663595885152,0.72254,0.40245,0.51696,0.0166548995808946,0.0166548995808946,0.8151953291979509,0.1016493877327763,0.03384,0.01562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0
2023-03-21 15:27:15.364056,3,True,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['race', 'sex']",0.0240399999999999,0.00228,0.02558,0.0198,0.09456,0.04602,0.47953,0.706,1.0854,0.41644,0.0,0.0,0.0210604550032557,0.0055975872606085,0.7349583343376649,0.3481457414270506,0.8179026562260096,0.68782,0.43271,0.53123,0.0210917380300401,0.0210917380300401,1.0246643933516115,0.1364876150690327,0.04985,0.02999,1.2037062152420224e-35,0.0,1.2037062152420224e-35,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:27:05.153957,3,True,Adult Dataset,No Bias Mitigation,LogisticRegression,GradientBoostingClassifier,"['race', 'sex']",0.14665,0.04689,0.2131299999999999,0.05718,0.1738499999999999,0.07954,0.1760199999999999,0.51515,4.68105,0.94117,0.10732,0.04053,0.0387216920727513,0.0096741876296539,1.737135574862459,0.6632933139205804,0.8283433133732535,0.71859,0.4604,0.56122,0.0403419029731581,0.0403419029731582,1.9272562808676048,0.2171900077043067,0.23316,0.15922,0.0,4.814824860968091e-35,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:27:01.699701,3,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,NaiveBayes,"['sex', 'race']",0.02303,0.01396,0.04233,0.00101,0.00291,0.04158,1.00553,0.92501,0.0055,0.08107,0.05289,0.15101,0.0004634452139475,0.0094771398505256,0.005516706742612,0.077953256088025,0.672929714683368,0.70053,0.6860500000000002,0.69321,0.0113105814179292,0.0113105814179292,0.1134612621596792,0.1313024742685282,0.13798,0.03836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,2.938735877055719e-39,0.0,7.52316384526264e-37,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,0.0,3.009265538105056e-36,0.0,1.9259299443872363e-34,0.0,0.0,0.0
2023-03-21 15:27:00.627666,3,True,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,NaiveBayes,"['sex', 'race']",0.01136,0.04051,0.02813,0.0287299999999999,0.01443,0.06754,1.02325,0.89879,0.02272,0.11261,0.06054,0.13779,0.0022939811687246,0.0153944199646581,0.0229801495590041,0.106707842607494,0.6771050800278356,0.67299,0.77907,0.72216,0.0158375258902191,0.0158375258902191,0.1252368945470985,0.2165318285697804,0.07918,0.0558499999999999,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,0.0,0.0,3.009265538105056e-36,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35
2023-03-21 15:26:59.590942,3,True,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,NaiveBayes,"['sex', 'race']",0.07483,0.19245,0.04044,0.15338,0.09766,0.21558,1.15981,0.7201400000000001,0.13779,0.38862,0.0,0.0,0.0155275938767119,0.0491353623226305,0.1482550022303482,0.3283108545202485,0.6812804453723033,0.6743900000000002,0.7894099999999998,0.72738,0.0480254182992577,0.0480254182992577,0.4575619137312505,1.1350272354098885,0.20133,0.29105,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,4.814824860968091e-35,4.814824860968091e-35,3.0814879110195774e-33,0.0,0.0,0.0
2023-03-21 15:26:58.678366,3,True,Compas Dataset,No Bias Mitigation,LogisticRegression,NaiveBayes,"['sex', 'race']",0.24695,0.17254,0.15543,0.13038,0.2587,0.1954399999999999,1.44883,0.7409500000000001,0.30979,0.34962,0.12596,0.01183,0.0411318523425775,0.0445464314476391,0.3707541851822269,0.2998237187835653,0.6812804453723033,0.67517,0.78682,0.72673,0.0660479648847029,0.0660479648847028,0.5713985085102149,1.5000959714770892,0.2342,0.37345,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,3.0814879110195774e-33,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:26:57.857596,3,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,NaiveBayes,"['race', 'sex']",0.02058,0.0101,0.03977,0.03205,0.10149,0.08593,0.7394,0.76625,0.35245,0.30505,0.03178,0.01766,0.0226041910439122,0.010451996360419,0.3019210741585176,0.2662441642685145,0.7515737755258712,0.48596,0.7244,0.5817,0.0246702381180546,0.0246702381180545,0.5469673802290422,0.2450247463941891,0.11315,0.0585,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,1.9259299443872363e-34,0.0
2023-03-21 15:26:53.983223,3,True,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,NaiveBayes,"['race', 'sex']",0.00243,0.01357,0.0151,0.02986,0.07559,0.0323,0.52193,0.76493,0.91595,0.30731,0.01013,0.01274,0.0168373171101018,0.0039282712021067,0.6502161454527627,0.2679734229979967,0.8206663595885152,0.72254,0.40245,0.51696,0.0166548995808946,0.0166548995808946,0.8151953291979509,0.1016493877327763,0.03384,0.01562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0
2023-03-21 15:26:50.281650,3,True,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,NaiveBayes,"['race', 'sex']",0.03602,0.01422,0.0535799999999999,0.00961,0.10654,0.05954,0.52517,0.69796,0.90415,0.43274,0.0,0.0,0.023730026394435,0.0072423861014344,0.644033877645967,0.3595895716079758,0.8188238906801781,0.65175,0.51578,0.57584,0.0248179072060558,0.0248179072060558,0.8712526250247121,0.160801831018283,0.06946,0.04933,0.0,3.009265538105056e-36,4.814824860968091e-35,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35
2023-03-21 15:26:47.129633,3,True,Adult Dataset,No Bias Mitigation,LogisticRegression,NaiveBayes,"['race', 'sex']",0.14665,0.04689,0.2131299999999999,0.05718,0.1738499999999999,0.07954,0.1760199999999999,0.51515,4.68105,0.94117,0.10732,0.04053,0.0387216920727513,0.0096741876296539,1.737135574862459,0.6632933139205804,0.8283433133732535,0.71859,0.4604,0.56122,0.0403419029731581,0.0403419029731582,1.9272562808676048,0.2171900077043067,0.23316,0.15922,0.0,4.814824860968091e-35,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:26:43.649658,3,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,MLPClassifier,"['sex', 'race']",0.02303,0.01396,0.04233,0.00101,0.00291,0.04158,1.00553,0.92501,0.0055,0.08107,0.05289,0.15101,0.0004634452139475,0.0094771398505256,0.005516706742612,0.077953256088025,0.672929714683368,0.70053,0.6860500000000002,0.69321,0.0113105814179292,0.0113105814179292,0.1134612621596792,0.1313024742685282,0.13798,0.03836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,2.938735877055719e-39,0.0,7.52316384526264e-37,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,0.0,3.009265538105056e-36,0.0,1.9259299443872363e-34,0.0,0.0,0.0
2023-03-21 15:26:42.653751,3,True,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,MLPClassifier,"['sex', 'race']",0.01136,0.04051,0.02813,0.0287299999999999,0.01443,0.06754,1.02325,0.89879,0.02272,0.11261,0.06054,0.13779,0.0022939811687246,0.0153944199646581,0.0229801495590041,0.106707842607494,0.6771050800278356,0.67299,0.77907,0.72216,0.0158375258902191,0.0158375258902191,0.1252368945470985,0.2165318285697804,0.07918,0.0558499999999999,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,0.0,0.0,3.009265538105056e-36,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35
2023-03-21 15:26:41.563525,3,True,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,MLPClassifier,"['sex', 'race']",0.07574,0.1935399999999999,0.04044,0.15338,0.09853,0.21665,1.16146,0.71875,0.13901,0.39131,0.0,0.0,0.0156656104764768,0.0493799180520385,0.1496764665777258,0.3302469635471149,0.6819763395963814,0.67514,0.7894099999999998,0.72781,0.0483556896011513,0.0483556896011513,0.4600219395721126,1.137896677837841,0.20133,0.29233,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:26:34.355072,3,True,Compas Dataset,No Bias Mitigation,LogisticRegression,MLPClassifier,"['sex', 'race']",0.24695,0.17254,0.15543,0.13038,0.2587,0.1954399999999999,1.44883,0.7409500000000001,0.30979,0.34962,0.12596,0.01183,0.0411318523425775,0.0445464314476391,0.3707541851822269,0.2998237187835653,0.6812804453723033,0.67517,0.78682,0.72673,0.0660479648847029,0.0660479648847028,0.5713985085102149,1.5000959714770892,0.2342,0.37345,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,3.0814879110195774e-33,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:26:33.566690,3,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,MLPClassifier,"['race', 'sex']",0.02058,0.0101,0.03977,0.03205,0.10149,0.08593,0.7394,0.76625,0.35245,0.30505,0.03178,0.01766,0.0226041910439122,0.010451996360419,0.3019210741585176,0.2662441642685145,0.7515737755258712,0.48596,0.7244,0.5817,0.0246702381180546,0.0246702381180545,0.5469673802290422,0.2450247463941891,0.11315,0.0585,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,1.9259299443872363e-34,0.0
2023-03-21 15:26:29.708625,3,True,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,MLPClassifier,"['race', 'sex']",0.00243,0.01357,0.0151,0.02986,0.07559,0.0323,0.52193,0.76493,0.91595,0.30731,0.01013,0.01274,0.0168373171101018,0.0039282712021067,0.6502161454527627,0.2679734229979967,0.8206663595885152,0.72254,0.40245,0.51696,0.0166548995808946,0.0166548995808946,0.8151953291979509,0.1016493877327763,0.03384,0.01562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0
2023-03-21 15:26:25.941005,3,True,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,MLPClassifier,"['race', 'sex']",0.0178733333333333,0.0113066666666666,0.0206166666666666,0.0354766666666666,0.0778433333333333,0.0367533333333333,0.4871733333333334,0.7191866666666668,1.0553366666666668,0.3918,0.0,0.0,0.017337798390157,0.0044704081779631,0.7197795096226504,0.3301154918405928,0.812170530733405,0.7009333333333334,0.36918,0.4832633333333333,0.0174732324435681,0.0174732324435681,0.939576009482832,0.1060903679117772,0.0820066666666666,0.0400333333333333,1.714562222222223e-05,6.1018822222222224e-05,9.762868888888892e-05,0.0003127844222222,5.470842222222221e-05,1.911242222222223e-05,0.0003024120222222,0.0005014770888888,0.0056518456222222,0.0018785692666666,0.0,0.0,2.712293380569495e-06,2.828821446148528e-07,0.001306510643032,0.0009700366058231,5.007694097501563e-05,0.0003109142888888,0.0008672521999999,0.0008536640888888,2.512310611853853e-06,2.51231061185376e-06,0.0077452416903037,0.0001618640443568,0.0015187243555555,0.0001639952888888
2023-03-21 15:26:10.573341,3,True,Adult Dataset,No Bias Mitigation,LogisticRegression,MLPClassifier,"['race', 'sex']",0.14665,0.04689,0.2131299999999999,0.05718,0.1738499999999999,0.07954,0.1760199999999999,0.51515,4.68105,0.94117,0.10732,0.04053,0.0387216920727513,0.0096741876296539,1.737135574862459,0.6632933139205804,0.8283433133732535,0.71859,0.4604,0.56122,0.0403419029731581,0.0403419029731582,1.9272562808676048,0.2171900077043067,0.23316,0.15922,0.0,4.814824860968091e-35,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,7.703719777548943e-34,0.0,0.0,0.0,1.9259299443872363e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21 15:26:06.902896,3,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,KNearestNeighbours,"['sex', 'race']",0.02303,0.01396,0.04233,0.00101,0.00291,0.04158,1.00553,0.92501,0.0055,0.08107,0.05289,0.15101,0.0004634452139475,0.0094771398505256,0.005516706742612,0.077953256088025,0.672929714683368,0.70053,0.6860500000000002,0.69321,0.0113105814179292,0.0113105814179292,0.1134612621596792,0.1313024742685282,0.13798,0.03836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,2.938735877055719e-39,0.0,7.52316384526264e-37,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,0.0,3.009265538105056e-36,0.0,1.9259299443872363e-34,0.0,0.0,0.0
2023-03-21 15:26:05.703250,3,True,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,KNearestNeighbours,"['sex', 'race']",0.01136,0.04051,0.02813,0.0287299999999999,0.01443,0.06754,1.02325,0.89879,0.02272,0.11261,0.06054,0.13779,0.0022939811687246,0.0153944199646581,0.0229801495590041,0.106707842607494,0.6771050800278356,0.67299,0.77907,0.72216,0.0158375258902191,0.0158375258902191,0.1252368945470985,0.2165318285697804,0.07918,0.0558499999999999,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35,0.0,0.0,3.009265538105056e-36,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814824860968091e-35
2023-03-21 15:26:04.638826,3,True,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,KNearestNeighbours,"['sex', 'race']",0.05823,0.17959,0.03055,0.16515,0.08189,0.20551,1.13362,0.7304400000000001,0.1178699999999999,0.3690499999999999,0.0,0.0,0.0130200501799301,0.0468408968851348,0.1254174541884793,0.314113836532127,0.6784968684759917,0.67257,0.78553,0.72467,0.0438147013344994,0.0438147013344994,0.4344226792921287,1.0599305809849189,0.20681,0.27345,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.9259299443872363e-34,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,7.703719777548943e-34,0.0
